"dgp","seed","n_test","winner_raw","winner_pen","raw_EFE_full","raw_no_identity","raw_no_epistemic","raw_RI_cost","pen_EFE_full","pen_no_identity","pen_no_epistemic","pen_RI_cost","delta_raw_EFE_minus_noid","delta_pen_EFE_minus_noid"
"no_epistemic",305003,440,"no_epistemic","no_epistemic",-1059.25791690324,-304.982682929902,-267.653926642601,-348.361320047835,-1068.38807899361,-311.069457656815,-273.740701369513,-354.448094774747,-754.275233973337,-757.318621336793
"no_epistemic",305004,440,"no_epistemic","no_epistemic",-959.004173408491,-304.988235464749,-258.816375705682,-340.702810725403,-968.13433549886,-311.075010191661,-264.903150432594,-346.789585452315,-654.015937943742,-657.059325307198
"no_epistemic",305005,440,"no_epistemic","no_epistemic",-1070.98794533707,-304.986464778662,-272.945875195191,-346.227339685553,-1080.11810742744,-311.073239505574,-279.032649922103,-352.314114412465,-766.001480558406,-769.044867921862
"no_epistemic",305006,440,"no_epistemic","no_epistemic",-939.860341312832,-304.984118024194,-257.352688973221,-345.266059856219,-948.9905034032,-311.070892751107,-263.439463700133,-351.352834583131,-634.876223288638,-637.919610652094
"no_epistemic",305007,440,"no_epistemic","no_epistemic",-1010.54934550785,-304.984451145008,-269.18120868878,-347.302369936585,-1019.67950759821,-311.07122587192,-275.267983415692,-353.389144663498,-705.564894362839,-708.608281726295
"no_epistemic",305008,440,"no_epistemic","no_epistemic",-924.57406325209,-304.984248935605,-265.297383015135,-343.953418338993,-933.704225342459,-311.071023662518,-271.384157742047,-350.040193065906,-619.589814316485,-622.633201679941
"no_epistemic",305009,440,"no_epistemic","no_epistemic",-976.381598648125,-304.984137190183,-255.008135626109,-350.373643460034,-985.511760738494,-311.070911917095,-261.094910353021,-356.460418186947,-671.397461457942,-674.440848821398
"no_epistemic",305010,440,"no_epistemic","no_epistemic",-970.477937494962,-304.985704508213,-258.084708555078,-346.052733173921,-979.608099585331,-311.072479235125,-264.17148328199,-352.139507900833,-665.49223298675,-668.535620350206
"no_epistemic",305011,440,"no_epistemic","no_epistemic",-970.834501553116,-304.984699971868,-257.033231084835,-346.109480228293,-979.964663643485,-311.07147469878,-263.120005811748,-352.196254955205,-665.849801581249,-668.893188944705
"no_epistemic",305012,440,"no_epistemic","no_epistemic",-1032.42248395885,-304.984583923736,-264.920102598544,-347.94992555282,-1041.55264604922,-311.071358650648,-271.006877325457,-354.036700279732,-727.437900035111,-730.481287398567
"no_epistemic",305013,440,"no_epistemic","no_epistemic",-936.862431087047,-304.98524121872,-255.754793881749,-345.731451700752,-945.992593177416,-311.072015945632,-261.841568608661,-351.818226427664,-631.877189868327,-634.920577231783
"no_epistemic",305014,440,"RI_cost",NA,-970.763887808962,-304.986581662194,-951.251738093223,-304.984759446376,-979.89404989933,-311.073356389106,-957.338512820135,-311.071534173289,-665.777306146768,-668.820693510224
"no_epistemic",305015,440,"no_epistemic","no_epistemic",-1030.95682362878,-304.985763899652,-266.194400714469,-342.910464470073,-1040.08698571915,-311.072538626564,-272.281175441381,-348.997239196985,-725.97105972913,-729.014447092586
"no_epistemic",305016,440,"no_epistemic","no_epistemic",-951.47801290026,-304.984934415705,-254.797768783242,-345.194739018969,-960.608174990628,-311.071709142617,-260.884543510155,-351.281513745881,-646.493078484555,-649.536465848011
"no_epistemic",305017,440,"no_epistemic","no_epistemic",-954.929713219394,-304.983658721554,-263.984804867361,-347.479432039161,-964.059875309763,-311.070433448466,-270.071579594273,-353.566206766073,-649.94605449784,-652.989441861296
"no_epistemic",305018,440,"no_epistemic","no_epistemic",-1010.01415623629,-304.984908974607,-264.76118466415,-342.602546116835,-1019.14431832666,-311.071683701519,-270.847959391063,-348.689320843747,-705.029247261684,-708.07263462514
"no_epistemic",305019,440,"no_epistemic","no_epistemic",-984.924648510905,-304.982979458631,-259.260827671941,-347.049621475476,-994.054810601273,-311.069754185544,-265.347602398854,-353.136396202388,-679.941669052273,-682.985056415729
"no_epistemic",305020,440,"no_epistemic","no_epistemic",-999.628223344048,-304.986359660295,-263.993295782892,-342.76091635039,-1008.75838543442,-311.073134387207,-270.080070509805,-348.847691077302,-694.641863683753,-697.685251047209
"no_epistemic",305021,440,"no_epistemic","no_epistemic",-988.269795612215,-304.985394343665,-258.583090995159,-339.537160826964,-997.399957702583,-311.072169070577,-264.669865722071,-345.623935553876,-683.28440126855,-686.327788632006
"no_epistemic",305022,440,"no_epistemic","no_epistemic",-959.830012608294,-304.985448451257,-258.901332749629,-350.360237558831,-968.960174698663,-311.07222317817,-264.988107476541,-356.447012285743,-654.844564157037,-657.887951520493
"no_epistemic",305023,440,"no_epistemic","no_epistemic",-914.660471855171,-304.987405027666,-251.205622224501,-336.539615043722,-923.79063394554,-311.074179754578,-257.292396951413,-342.626389770634,-609.673066827505,-612.716454190961
"no_epistemic",305024,440,"no_epistemic","no_epistemic",-983.088457572732,-304.984835827399,-263.059849939878,-349.640181427629,-992.2186196631,-311.071610554311,-269.14662466679,-355.726956154542,-678.103621745333,-681.14700910879
"no_epistemic",305025,440,"no_epistemic","no_epistemic",-945.592465745462,-304.987033586406,-254.949721328672,-341.41545500078,-954.722627835831,-311.073808313318,-261.036496055584,-347.502229727692,-640.605432159056,-643.648819522513
"no_epistemic",305026,440,"no_epistemic","no_epistemic",-981.234277077924,-304.983776843586,-262.834796251918,-348.011268366103,-990.364439168292,-311.070551570498,-268.92157097883,-354.098043093015,-676.250500234338,-679.293887597794
"no_epistemic",305027,440,"no_epistemic","no_epistemic",-939.485500861198,-304.983254351427,-251.239412928696,-349.867436262104,-948.615662951567,-311.070029078339,-257.326187655608,-355.954210989016,-634.502246509772,-637.545633873228
"no_epistemic",305028,440,"no_epistemic","no_epistemic",-997.654572637133,-304.984064579234,-261.102282521574,-347.778754268945,-1006.7847347275,-311.070839306146,-267.189057248486,-353.865528995857,-692.670508057899,-695.713895421355
"no_epistemic",305029,440,"no_epistemic","no_epistemic",-1033.33020668783,-304.981868890083,-266.63177658067,-351.20450845115,-1042.4603687782,-311.068643616995,-272.718551307583,-357.291283178062,-728.348337797747,-731.391725161203
"no_epistemic",305030,440,"no_epistemic","no_epistemic",-905.67798015712,-304.987161253493,-251.578181152096,-346.419910550742,-914.808142247488,-311.073935980405,-257.664955879008,-352.506685277654,-600.690818903627,-603.734206267083
"no_epistemic",305031,440,"no_epistemic","no_epistemic",-968.563401224066,-304.986801888583,-256.958729725537,-344.635850478699,-977.693563314435,-311.073576615496,-263.045504452449,-350.722625205611,-663.576599335483,-666.619986698939
"no_epistemic",305032,440,"no_epistemic","no_epistemic",-1066.14104119749,-304.985018368911,-291.348409978203,-304.984759446376,-1075.27120328785,-311.071793095824,-297.435184705116,-311.071534173289,-761.156022828575,-764.199410192031
"no_epistemic",305033,440,"no_epistemic","no_epistemic",-932.47289979323,-304.983012245255,-256.812230025556,-347.824969106122,-941.603061883599,-311.069786972168,-262.899004752468,-353.911743833035,-627.489887547975,-630.533274911431
"no_epistemic",305034,440,"no_epistemic","no_epistemic",-884.492614791977,-304.98490937681,-278.427729180271,-304.984759446376,-893.622776882346,-311.071684103723,-284.514503907183,-311.071534173289,-579.507705415167,-582.551092778623
"no_epistemic",305035,440,"no_epistemic","no_epistemic",-926.940582847755,-304.983473105247,-255.758457442829,-352.38109482388,-936.070744938123,-311.070247832159,-261.845232169741,-358.467869550792,-621.957109742508,-625.000497105964
"no_epistemic",305036,440,"no_epistemic","no_epistemic",-959.790207508457,-304.983908547193,-262.099423306928,-349.543499657242,-968.920369598825,-311.070683274105,-268.18619803384,-355.630274384155,-654.806298961264,-657.84968632472
"no_epistemic",305037,440,"no_epistemic","no_epistemic",-992.330840712944,-304.984032094802,-261.736507461097,-345.926212002813,-1001.46100280331,-311.070806821715,-267.82328218801,-352.012986729725,-687.346808618141,-690.390195981598
"no_epistemic",305038,440,"no_epistemic","no_epistemic",-965.680161937122,-304.987420945476,-264.525239237635,-344.502917751585,-974.81032402749,-311.074195672389,-270.612013964547,-350.589692478497,-660.692740991646,-663.736128355102
"no_epistemic",305039,440,"no_epistemic","no_epistemic",-1009.31581913849,-304.987446141991,-263.410480317982,-341.501581709223,-1018.44598122886,-311.074220868904,-269.497255044894,-347.588356436135,-704.328372996499,-707.371760359955
"no_epistemic",305040,440,"no_epistemic","no_epistemic",-960.212967633883,-304.981641489246,-258.509057945111,-351.468628948223,-969.343129724251,-311.068416216159,-264.595832672024,-357.555403675136,-655.231326144637,-658.274713508093
"no_epistemic",305041,440,"no_epistemic","no_epistemic",-909.847428984962,-304.984059593418,-266.172308443354,-304.984759446376,-918.977591075331,-311.07083432033,-272.259083170267,-311.071534173289,-604.863369391544,-607.906756755
"no_epistemic",305042,440,"no_epistemic","no_epistemic",-1031.44672805774,-304.983836026897,-264.105667860624,-350.184923046098,-1040.57689014811,-311.070610753809,-270.192442587536,-356.27169777301,-726.462892030842,-729.506279394298
"no_epistemic",305043,440,"no_epistemic","no_epistemic",-858.588344487561,-304.983185837813,-250.034715481167,-346.983139785903,-867.718506577929,-311.069960564725,-256.12149020808,-353.069914512816,-553.605158649748,-556.648546013204
"no_epistemic",305044,440,"no_epistemic","no_epistemic",-920.55572214772,-304.982617559981,-255.319241678328,-353.527254127755,-929.685884238088,-311.069392286893,-261.40601640524,-359.614028854668,-615.573104587739,-618.616491951195
"no_epistemic",305045,440,"no_epistemic","no_epistemic",-931.204663074886,-304.98493276975,-252.571109398788,-340.988886611578,-940.334825165255,-311.071707496663,-258.657884125701,-347.07566133849,-626.219730305136,-629.263117668592
"no_epistemic",305046,440,"no_epistemic","no_epistemic",-1054.42019615661,-304.98393142086,-270.799530127262,-345.690035383913,-1063.55035824697,-311.070706147772,-276.886304854174,-351.776810110825,-749.436264735746,-752.479652099202
"no_epistemic",305047,440,"no_epistemic","no_epistemic",-843.881690718092,-304.985286106545,-251.087132320579,-343.100427850131,-853.011852808461,-311.072060833457,-257.173907047491,-349.187202577043,-538.896404611547,-541.939791975004
"no_epistemic",305048,440,"no_epistemic","no_epistemic",-1063.05173785024,-304.982060278483,-272.382014821301,-354.862270469395,-1072.18189994061,-311.068835005395,-278.468789548214,-360.949045196307,-758.06967757176,-761.113064935216
"no_epistemic",305049,440,"no_epistemic","no_epistemic",-1031.01901539874,-304.984116888743,-266.074491323836,-351.903398697409,-1040.14917748911,-311.070891615656,-272.161266050749,-357.990173424321,-726.03489851,-729.078285873456
"no_epistemic",305050,440,"no_identity",NA,-956.630666759058,-304.9828641984,-334.625587224972,-304.984759446376,-965.760828849426,-311.069638925313,-340.712361951884,-311.071534173289,-651.647802560658,-654.691189924114
"no_epistemic",305051,440,"no_epistemic","no_epistemic",-981.793508597651,-304.98289609414,-254.774152781589,-353.832035516172,-990.923670688019,-311.069670821053,-260.860927508501,-359.918810243085,-676.81061250351,-679.853999866967
"no_epistemic",305052,440,"no_epistemic","no_epistemic",-1001.55802111702,-304.983691720058,-263.549996771304,-344.779639095057,-1010.68818320739,-311.070466446971,-269.636771498216,-350.866413821969,-696.574329396962,-699.617716760418
"no_epistemic",305053,440,"no_epistemic","no_epistemic",-1018.16494816391,-304.982038471309,-270.264407955934,-351.099269367935,-1027.29511025428,-311.068813198221,-276.351182682846,-357.186044094848,-713.182909692602,-716.226297056058
"no_epistemic",305054,440,"no_epistemic","no_epistemic",-972.559335157031,-304.986806993844,-275.151648900515,-343.35060134045,-981.689497247399,-311.073581720756,-281.238423627427,-349.437376067362,-667.572528163187,-670.615915526643
"no_epistemic",305055,440,"RI_cost",NA,-929.429836960541,-304.98667701613,-479.601472893416,-304.984759446376,-938.55999905091,-311.073451743043,-485.688247620328,-311.071534173289,-624.443159944411,-627.486547307867
"no_epistemic",305056,440,"no_epistemic","no_epistemic",-985.921837432013,-304.984941349389,-270.80519902491,-304.984759446376,-995.051999522381,-311.071716076301,-276.891973751823,-311.071534173289,-680.936896082624,-683.98028344608
"no_epistemic",305057,440,"no_epistemic","no_epistemic",-1015.92928570829,-304.985868329409,-268.551078122345,-339.530479739437,-1025.05944779866,-311.072643056321,-274.637852849258,-345.61725446635,-710.943417378883,-713.98680474234
"no_epistemic",305058,440,"no_epistemic","no_epistemic",-1031.10662615825,-304.984500668811,-265.694663171918,-343.126704343353,-1040.23678824862,-311.071275395723,-271.78143789883,-349.213479070266,-726.12212548944,-729.165512852896
"no_epistemic",305059,440,"no_epistemic","no_epistemic",-1013.46385014992,-304.98419009389,-268.947616040117,-343.733211310383,-1022.59401224029,-311.070964820803,-275.034390767029,-349.819986037296,-708.479660056031,-711.523047419487
"no_epistemic",305060,440,"no_epistemic","no_epistemic",-997.4246306813,-304.984525185479,-265.304023253106,-344.813298902679,-1006.55479277167,-311.071299912391,-271.390797980018,-350.900073629592,-692.440105495821,-695.483492859277
"no_epistemic",305061,440,"no_epistemic","no_epistemic",-1010.69374654596,-304.985510471296,-264.417294745847,-344.709375215631,-1019.82390863633,-311.072285198209,-270.504069472759,-350.796149942543,-705.708236074663,-708.751623438119
"no_epistemic",305062,440,"no_epistemic","no_epistemic",-972.346279847792,-304.988472014204,-259.174658837842,-338.114722159052,-981.476441938161,-311.075246741117,-265.261433564755,-344.201496885964,-667.357807833588,-670.401195197044
"no_epistemic",305063,440,"no_epistemic","no_epistemic",-986.748582063665,-304.984741048108,-261.751805831527,-343.459541683592,-995.878744154034,-311.07151577502,-267.83858055844,-349.546316410505,-681.763841015558,-684.807228379014
"no_epistemic",305064,440,"no_epistemic","no_epistemic",-1020.39174530624,-304.986574368459,-267.048258877946,-347.644572812892,-1029.52190739661,-311.073349095371,-273.135033604858,-353.731347539804,-715.405170937781,-718.448558301237
"no_epistemic",305065,440,"no_identity",NA,-951.882367679406,-304.983473575222,-319.415471622563,-304.984759446376,-961.012529769774,-311.070248302134,-325.502246349475,-311.071534173289,-646.898894104184,-649.94228146764
"no_epistemic",305066,440,"no_epistemic","no_epistemic",-886.376476290377,-304.983242846473,-256.705325823862,-346.734244916798,-895.506638380745,-311.070017573386,-262.792100550774,-352.82101964371,-581.393233443903,-584.436620807359
"no_epistemic",305067,440,"no_epistemic","no_epistemic",-996.415930732567,-304.983919893194,-258.13110785454,-343.42510252051,-1005.54609282294,-311.070694620106,-264.217882581453,-349.511877247422,-691.432010839373,-694.475398202829
"no_epistemic",305068,440,"no_epistemic","no_epistemic",-962.961730880563,-304.986009417374,-257.136529364674,-342.373227458197,-972.091892970932,-311.072784144286,-263.223304091586,-348.460002185109,-657.97572146319,-661.019108826646
"no_epistemic",305069,440,"no_epistemic","no_epistemic",-967.525148986774,-304.982151522509,-258.089676766738,-350.149010136972,-976.655311077142,-311.068926249421,-264.17645149365,-356.235784863884,-662.542997464265,-665.586384827721
"no_epistemic",305070,440,"no_epistemic","no_epistemic",-936.055591958894,-304.986000755942,-259.127904212172,-304.984759446376,-945.185754049263,-311.072775482854,-265.214678939084,-311.071534173289,-631.069591202952,-634.112978566409
"no_epistemic",305071,440,"no_epistemic","no_epistemic",-920.477890184438,-304.985784910203,-255.243595480162,-337.867931222921,-929.608052274806,-311.072559637116,-261.330370207075,-343.954705949833,-615.492105274234,-618.53549263769
"no_epistemic",305072,440,"no_epistemic","no_epistemic",-945.190312856462,-304.987092739233,-256.898599807488,-345.162168530275,-954.32047494683,-311.073867466146,-262.9853745344,-351.248943257187,-640.203220117229,-643.246607480685
"no_epistemic",305073,440,"no_epistemic","no_epistemic",-990.499181501206,-304.984197757381,-260.787285090691,-347.835373813598,-999.629343591575,-311.070972484293,-266.874059817604,-353.92214854051,-685.514983743826,-688.558371107282
"no_epistemic",305074,440,"no_epistemic","no_epistemic",-958.408895058973,-304.98437982011,-266.087690930721,-342.892079967827,-967.539057149341,-311.071154547022,-272.174465657633,-348.97885469474,-653.424515238863,-656.467902602319
"no_epistemic",305075,440,"no_epistemic","no_epistemic",-1065.80290087672,-304.984588420404,-269.233385819209,-344.9180034573,-1074.93306296709,-311.071363147317,-275.320160546122,-351.004778184213,-760.818312456319,-763.861699819775
"no_epistemic",305076,440,"no_epistemic","no_epistemic",-1064.10286936442,-304.981967329735,-275.953749362543,-351.902088924086,-1073.23303145479,-311.068742056647,-282.040524089455,-357.988863650999,-759.120902034687,-762.164289398143
"no_epistemic",305077,440,"no_epistemic","no_epistemic",-951.463840894127,-304.986375868062,-258.462928747029,-340.400768532001,-960.594002984496,-311.073150594974,-264.549703473941,-346.487543258914,-646.477465026065,-649.520852389521
"no_epistemic",305078,440,"no_epistemic","no_epistemic",-963.375584232411,-304.98769327543,-264.60388597319,-304.984759446376,-972.505746322779,-311.074468002342,-270.690660700102,-311.071534173289,-658.387890956981,-661.431278320437
"no_epistemic",305079,440,"no_identity",NA,-844.668362232838,-304.983660196419,-872.553116504896,-304.984759446376,-853.798524323206,-311.070434923332,-878.639891231808,-311.071534173289,-539.684702036418,-542.728089399875
"no_epistemic",305080,440,"no_epistemic","no_epistemic",-981.56255956157,-304.98316659064,-270.52694044277,-347.823290571622,-990.692721651939,-311.069941317552,-276.613715169682,-353.910065298534,-676.579392970931,-679.622780334387
"no_epistemic",305081,440,"no_epistemic","no_epistemic",-930.221720732563,-304.98439391935,-257.504999879616,-343.303202141611,-939.351882822932,-311.071168646262,-263.591774606529,-349.389976868524,-625.237326813214,-628.28071417667
"no_epistemic",305082,440,"no_epistemic","no_epistemic",-1039.60462668507,-304.984846972801,-263.840765934186,-348.612367548741,-1048.73478877544,-311.071621699713,-269.927540661098,-354.699142275653,-734.619779712267,-737.663167075723
"no_epistemic",305083,440,"no_epistemic","no_epistemic",-961.628245937903,-304.984558892667,-259.387232771209,-346.098935838152,-970.758408028272,-311.07133361958,-265.474007498121,-352.185710565064,-656.643687045236,-659.687074408692
"no_epistemic",305084,440,"no_epistemic","no_epistemic",-931.967556542726,-304.98487272407,-251.708157074659,-339.931150277663,-941.097718633095,-311.071647450982,-257.794931801571,-346.017925004575,-626.982683818657,-630.026071182113
"no_epistemic",305085,440,"no_epistemic","no_epistemic",-895.107514009324,-304.984199805112,-256.523042674694,-347.083483277408,-904.237676099692,-311.070974532024,-262.609817401606,-353.17025800432,-590.123314204212,-593.166701567668
"no_epistemic",305086,440,"no_epistemic","no_epistemic",-965.698033086074,-304.983758538567,-256.781888296189,-346.930948901965,-974.828195176442,-311.07053326548,-262.868663023102,-353.017723628877,-660.714274547507,-663.757661910963
"no_epistemic",305087,440,"no_epistemic","no_epistemic",-973.951936474446,-304.987197373217,-262.680973701283,-340.820498979911,-983.082098564814,-311.07397210013,-268.767748428196,-346.907273706823,-668.964739101228,-672.008126464684
"no_epistemic",305088,440,"no_epistemic","no_epistemic",-949.305644447174,-304.984390005559,-268.947167649689,-346.414354594454,-958.435806537542,-311.071164732471,-275.033942376601,-352.501129321366,-644.321254441615,-647.364641805071
"no_epistemic",305089,440,"no_epistemic","no_epistemic",-1001.58322446644,-304.984171377492,-274.251776844589,-304.984759446376,-1010.71338655681,-311.070946104405,-280.338551571501,-311.071534173289,-696.599053088951,-699.642440452407
"no_epistemic",305090,440,"no_epistemic","no_epistemic",-965.582883988499,-304.986178751464,-257.416540267976,-339.486340731001,-974.713046078868,-311.072953478376,-263.503314994888,-345.573115457914,-660.596705237036,-663.640092600492
"no_epistemic",305091,440,"no_epistemic","no_epistemic",-946.131968171089,-304.983030882638,-254.621914366151,-350.943391406393,-955.262130261457,-311.06980560955,-260.708689093064,-357.030166133306,-641.148937288451,-644.192324651907
"no_epistemic",305092,440,"no_epistemic","no_epistemic",-1002.2728519089,-304.985855644659,-264.270515309901,-343.56108615252,-1011.40301399927,-311.072630371571,-270.357290036813,-349.647860879432,-697.286996264244,-700.3303836277
"no_epistemic",305093,440,"no_epistemic","no_epistemic",-1090.53175172681,-304.984627782234,-277.653658934145,-350.833749224613,-1099.66191381718,-311.071402509146,-283.740433661057,-356.920523951525,-785.547123944578,-788.590511308034
"no_epistemic",305094,440,"no_epistemic","no_epistemic",-924.894952462658,-304.984418920358,-266.883817079524,-304.984759446376,-934.025114553027,-311.071193647271,-272.970591806436,-311.071534173289,-619.9105335423,-622.953920905756
"no_epistemic",305095,440,"no_epistemic","no_epistemic",-951.969518062792,-304.98346767,-257.211766365757,-348.9919383756,-961.09968015316,-311.070242396913,-263.298541092669,-355.078713102512,-646.986050392792,-650.029437756248
"no_epistemic",305096,440,"no_epistemic","no_epistemic",-964.163109649158,-304.984329304345,-257.84781758803,-344.295756490173,-973.293271739526,-311.071104031258,-263.934592314943,-350.382531217085,-659.178780344812,-662.222167708268
"no_epistemic",305097,440,"no_epistemic","no_epistemic",-928.490230847774,-304.983555192205,-266.997253434576,-346.043908577465,-937.620392938142,-311.070329919118,-273.084028161489,-352.130683304377,-623.506675655569,-626.550063019025
"no_epistemic",305098,440,"no_epistemic","no_epistemic",-1049.59828636771,-304.983924222923,-274.841405872371,-350.289597946832,-1058.72844845808,-311.070698949835,-280.928180599284,-356.376372673745,-744.614362144789,-747.657749508245
"no_epistemic",305099,440,"RI_cost",NA,-917.932864753458,-304.987360943525,-556.765643636703,-304.984759446376,-927.063026843826,-311.074135670438,-562.852418363616,-311.071534173289,-612.945503809932,-615.988891173389
"no_epistemic",305100,440,"no_epistemic","no_epistemic",-1074.95914463531,-304.982464303872,-271.639448642716,-352.197548347366,-1084.08930672568,-311.069239030784,-277.726223369628,-358.284323074279,-769.976680331435,-773.020067694891
"no_epistemic",305101,440,"no_epistemic","no_epistemic",-957.348025186927,-304.98331604833,-259.334509110229,-349.359642778197,-966.478187277295,-311.070090775242,-265.421283837141,-355.446417505109,-652.364709138597,-655.408096502053
"no_epistemic",305102,440,"no_epistemic","no_epistemic",-880.536420495548,-304.986285696094,-265.394205437484,-347.230013851415,-889.666582585917,-311.073060423006,-271.480980164397,-353.316788578328,-575.550134799454,-578.59352216291
"no_epistemic",305103,440,"no_epistemic","no_epistemic",-973.811794165479,-304.984407870634,-268.922318051188,-341.816487130607,-982.941956255847,-311.071182597547,-275.0090927781,-347.90326185752,-668.827386294844,-671.8707736583
"no_epistemic",305104,440,"no_epistemic","no_epistemic",-1005.24251299185,-304.986877590709,-264.285690373285,-340.023068717166,-1014.37267508222,-311.073652317621,-270.372465100197,-346.109843444078,-700.255635401139,-703.299022764595
"no_epistemic",305105,440,"no_epistemic","no_epistemic",-1003.59655260178,-304.985557545396,-267.620590318927,-347.05304309041,-1012.72671469215,-311.072332272308,-273.707365045839,-353.139817817323,-698.610995056382,-701.654382419838
"no_epistemic",305106,440,"RI_cost",NA,-968.224728165541,-304.987708210916,-994.939980958841,-304.984759446376,-977.35489025591,-311.074482937828,-1001.02675568575,-311.071534173289,-663.237019954625,-666.280407318082
"no_epistemic",305107,440,"no_epistemic","no_epistemic",-920.919985645952,-304.982227863082,-255.299083028044,-352.870285166047,-930.050147736321,-311.069002589994,-261.385857754956,-358.957059892959,-615.937757782871,-618.981145146327
"no_epistemic",305108,440,"no_epistemic","no_epistemic",-920.690203697245,-304.98264594048,-256.017312426426,-350.702728372936,-929.820365787613,-311.069420667393,-262.104087153339,-356.789503099848,-615.707557756764,-618.750945120221
"no_epistemic",305109,440,"no_epistemic","no_epistemic",-987.971604912771,-304.984073836757,-262.227040854049,-347.927058404788,-997.10176700314,-311.070848563669,-268.313815580961,-354.0138331317,-682.987531076014,-686.03091843947
"no_epistemic",305110,440,"no_epistemic","no_epistemic",-982.63075132431,-304.987972526907,-260.670997254958,-336.606589577366,-991.760913414679,-311.074747253819,-266.75777198187,-342.693364304278,-677.642778797403,-680.68616616086
"no_epistemic",305111,440,"no_epistemic","no_epistemic",-911.11339920295,-304.983638787718,-256.949128563984,-346.408763652121,-920.243561293319,-311.070413514631,-263.035903290896,-352.495538379033,-606.129760415232,-609.173147778688
"no_epistemic",305112,440,"no_epistemic","no_epistemic",-918.981533217891,-304.983598325498,-255.52882261542,-349.076669719497,-928.11169530826,-311.07037305241,-261.615597342332,-355.163444446409,-613.997934892393,-617.041322255849
"no_epistemic",305113,440,"no_epistemic","no_epistemic",-942.858199060108,-304.986762586212,-262.978367456681,-345.76159475377,-951.988361150476,-311.073537313125,-269.065142183593,-351.848369480682,-637.871436473895,-640.914823837351
"no_epistemic",305114,440,"no_epistemic","no_epistemic",-970.432808091287,-304.98495865955,-259.116051914568,-346.169451959972,-979.562970181655,-311.071733386463,-265.202826641481,-352.256226686884,-665.447849431736,-668.491236795193
"no_epistemic",305115,440,"no_epistemic","no_epistemic",-1047.36930298993,-304.985509829372,-270.741702364934,-341.395197825091,-1056.4994650803,-311.072284556284,-276.828477091847,-347.481972552004,-742.383793160562,-745.427180524018
"no_epistemic",305116,440,"no_epistemic","no_epistemic",-962.716008394166,-304.98310768244,-259.3916558109,-347.902631206524,-971.846170484535,-311.069882409352,-265.478430537813,-353.989405933436,-657.732900711726,-660.776288075182
"no_epistemic",305117,440,"no_epistemic","no_epistemic",-943.691425621008,-304.986282611114,-251.431800483755,-339.942316144135,-952.821587711376,-311.073057338026,-257.518575210667,-346.029090871047,-638.705143009894,-641.74853037335
"no_epistemic",305118,440,"no_epistemic","no_epistemic",-1002.1947806796,-304.984464189189,-263.842755237669,-346.50976305823,-1011.32494276996,-311.071238916101,-269.929529964581,-352.596537785143,-697.210316490406,-700.253703853862
"no_epistemic",305119,440,"no_epistemic","no_epistemic",-993.900808964758,-304.98485633951,-262.0868409215,-343.324252363815,-1003.03097105513,-311.071631066422,-268.173615648413,-349.411027090728,-688.915952625249,-691.959339988705
"no_epistemic",305120,440,"no_epistemic","no_epistemic",-1013.44471074987,-304.986703099096,-262.899735018047,-342.173725243949,-1022.57487284023,-311.073477826008,-268.986509744959,-348.260499970861,-708.45800765077,-711.501395014226
"no_epistemic",305121,440,"no_epistemic","no_epistemic",-965.603392207104,-304.983051500732,-256.774852226077,-347.00778150732,-974.733554297473,-311.069826227644,-262.86162695299,-353.094556234232,-660.620340706373,-663.663728069829
"no_epistemic",305122,440,"no_epistemic","no_epistemic",-1076.64941420825,-304.98732315614,-277.442877659859,-345.513978706766,-1085.77957629862,-311.074097883052,-283.529652386771,-351.600753433678,-771.66209105211,-774.705478415567
"no_epistemic",305123,440,"no_epistemic","no_epistemic",-978.010368657534,-304.983853480937,-262.571991887902,-348.139785936997,-987.140530747903,-311.070628207849,-268.658766614814,-354.22656066391,-673.026515176597,-676.069902540054
"no_epistemic",305124,440,"RI_cost",NA,-869.381887394935,-304.98601218395,-319.126881582411,-304.984759446376,-878.512049485303,-311.072786910862,-325.213656309323,-311.071534173289,-564.395875210986,-567.439262574442
"no_epistemic",305125,440,"no_identity",NA,-964.960360498197,-304.984173161259,-942.135261590504,-304.984759446376,-974.090522588565,-311.070947888171,-948.222036317417,-311.071534173289,-659.976187336938,-663.019574700394
"no_epistemic",305126,440,"no_epistemic","no_epistemic",-921.442520995304,-304.984305387438,-253.395315863304,-345.667592774729,-930.572683085673,-311.07108011435,-259.482090590217,-351.754367501641,-616.458215607867,-619.501602971323
"no_epistemic",305127,440,"no_epistemic","no_epistemic",-975.64609585134,-304.986089727395,-263.277563424247,-341.792000935341,-984.776257941708,-311.072864454308,-269.364338151159,-347.878775662253,-670.660006123944,-673.7033934874
"no_epistemic",305128,440,"RI_cost",NA,-927.232495902191,-304.987379267896,-474.281056504178,-304.984759446376,-936.362657992559,-311.074153994809,-480.36783123109,-311.071534173289,-622.245116634295,-625.288503997751
"no_epistemic",305129,440,"no_epistemic","no_epistemic",-937.206635836955,-304.984799468927,-261.846305080291,-342.931135437705,-946.336797927324,-311.07157419584,-267.933079807204,-349.017910164618,-632.221836368028,-635.265223731484
"no_epistemic",305130,440,"no_epistemic","no_epistemic",-927.311208130332,-304.984174285311,-258.77613170735,-343.635132509928,-936.441370220701,-311.070949012224,-264.862906434262,-349.721907236841,-622.327033845021,-625.370421208477
